AverageTemperature,date
9.812,1915-10-01
3.315,1915-11-01
-2.49,1915-12-01
-4.318,1916-01-01
-2.109,1916-02-01
2.256,1916-03-01
7.941,1916-04-01
13.277,1916-05-01
17.62,1916-06-01
21.586,1916-07-01
20.17,1916-08-01
15.54,1916-09-01
9.053,1916-10-01
1.962,1916-11-01
-4.817,1916-12-01
-5.336,1917-01-01
-2.875,1917-02-01
1.592,1917-03-01
6.957,1917-04-01
11.348,1917-05-01
17.806,1917-06-01
21.49,1917-07-01
19.923,1917-08-01
15.767,1917-09-01
7.847,1917-10-01
2.629,1917-11-01
-5.114,1917-12-01
-6.737,1918-01-01
-1.85,1918-02-01
3.915,1918-03-01
6.667,1918-04-01
13.792,1918-05-01
19.596,1918-06-01
20.916,1918-07-01
20.485,1918-08-01
14.913,1918-09-01
10.488,1918-10-01
1.569,1918-11-01
-1.739,1918-12-01
-3.257,1919-01-01
-2.279,1919-02-01
2.229,1919-03-01
8.194,1919-04-01
13.702,1919-05-01
18.615,1919-06-01
21.681,1919-07-01
20.471,1919-08-01
16.578,1919-09-01
8.987,1919-10-01
1.538,1919-11-01
-4.003,1919-12-01
-4.624,1920-01-01
-1.038,1920-02-01
1.628,1920-03-01
5.381,1920-04-01
12.99,1920-05-01
18.076,1920-06-01
20.752,1920-07-01
19.588,1920-08-01
16.247,1920-09-01
9.667,1920-10-01
1.832,1920-11-01
-2.285,1920-12-01
-2.321,1921-01-01
-0.682,1921-02-01
5.197,1921-03-01
7.935,1921-04-01
13.612,1921-05-01
19.506,1921-06-01
21.784,1921-07-01
20.483,1921-08-01
16.745,1921-09-01
10.188,1921-10-01
3.433,1921-11-01
-0.732,1921-12-01
-4.678,1922-01-01
-2.384,1922-02-01
1.738,1922-03-01
7.834,1922-04-01
13.851,1922-05-01
19.154,1922-06-01
20.617,1922-07-01
20.55,1922-08-01
17.048,1922-09-01
10.385,1922-10-01
2.783,1922-11-01
-1.68,1922-12-01
-1.925,1923-01-01
-3.042,1923-02-01
1.106,1923-03-01
7.579,1923-04-01
13.487,1923-05-01
18.438,1923-06-01
21.53,1923-07-01
20.356,1923-08-01
16.284,1923-09-01
9.006,1923-10-01
3.682,1923-11-01
-1.377,1923-12-01
-5.418,1924-01-01
-1.349,1924-02-01
1.36,1924-03-01
6.617,1924-04-01
12.578,1924-05-01
18.679,1924-06-01
20.3,1924-07-01
20.249,1924-08-01
15.04,1924-09-01
9.626,1924-10-01
3.603,1924-11-01
-4.657,1924-12-01
-5.223,1925-01-01
-0.38,1925-02-01
3.972,1925-03-01
9.856,1925-04-01
13.792,1925-05-01
19.242,1925-06-01
21.496,1925-07-01
20.211,1925-08-01
17.195,1925-09-01
7.894,1925-10-01
2.55,1925-11-01
-2.408,1925-12-01
-2.437,1926-01-01
-0.045,1926-02-01
2.668,1926-03-01
8.131,1926-04-01
14.182,1926-05-01
18.768,1926-06-01
21.291,1926-07-01
20.658,1926-08-01
16.166,1926-09-01
10.512,1926-10-01
2.975,1926-11-01
-3.186,1926-12-01
-2.643,1927-01-01
0.369,1927-02-01
2.406,1927-03-01
7.629,1927-04-01
13.494,1927-05-01
18.142,1927-06-01
21.027,1927-07-01
19.134,1927-08-01
15.933,1927-09-01
10.219,1927-10-01
3.282,1927-11-01
-4.36,1927-12-01
-2.159,1928-01-01
-0.62,1928-02-01
2.807,1928-03-01
6.719,1928-04-01
14.303,1928-05-01
17.503,1928-06-01
21.151,1928-07-01
20.125,1928-08-01
15.231,1928-09-01
10.06,1928-10-01
3.148,1928-11-01
-1.756,1928-12-01
-4.485,1929-01-01
-4.131,1929-02-01
3.016,1929-03-01
8.047,1929-04-01
13.156,1929-05-01
18.241,1929-06-01
21.211,1929-07-01
20.547,1929-08-01
15.896,1929-09-01
9.663,1929-10-01
1.829,1929-11-01
-1.716,1929-12-01
-5.784,1930-01-01
0.243,1930-02-01
1.677,1930-03-01
9.419,1930-04-01
13.287,1930-05-01
18.587,1930-06-01
21.939,1930-07-01
20.758,1930-08-01
16.474,1930-09-01
8.555,1930-10-01
2.091,1930-11-01
-2.394,1930-12-01
-1.843,1931-01-01
0.576,1931-02-01
1.644,1931-03-01
8.052,1931-04-01
13.198,1931-05-01
19.565,1931-06-01
22.143,1931-07-01
20.291,1931-08-01
17.573,1931-09-01
10.659,1931-10-01
3.932,1931-11-01
-1.061,1931-12-01
-3.657,1932-01-01
-1.164,1932-02-01
1.123,1932-03-01
8.617,1932-04-01
13.868,1932-05-01
18.85,1932-06-01
21.495,1932-07-01
20.439,1932-08-01
15.926,1932-09-01
9.023,1932-10-01
1.578,1932-11-01
-3.624,1932-12-01
-2.599,1933-01-01
-3.768,1933-02-01
2.673,1933-03-01
7.73,1933-04-01
13.544,1933-05-01
19.805,1933-06-01
21.917,1933-07-01
20.234,1933-08-01
17.288,1933-09-01
9.848,1933-10-01
3.171,1933-11-01
-1.476,1933-12-01
-2.542,1934-01-01
-0.685,1934-02-01
3.215,1934-03-01
9.553,1934-04-01
15.727,1934-05-01
19.58,1934-06-01
22.412,1934-07-01
21.013,1934-08-01
15.816,1934-09-01
11.13,1934-10-01
4.402,1934-11-01
-1.702,1934-12-01
-3.068,1935-01-01
-0.059,1935-02-01
3.761,1935-03-01
7.529,1935-04-01
12.136,1935-05-01
18.199,1935-06-01
22.09,1935-07-01
20.643,1935-08-01
16.091,1935-09-01
9.543,1935-10-01
1.64,1935-11-01
-3.595,1935-12-01
-4.66,1936-01-01
-6.002,1936-02-01
3.283,1936-03-01
7.827,1936-04-01
15.312,1936-05-01
19.983,1936-06-01
22.834,1936-07-01
21.746,1936-08-01
16.777,1936-09-01
9.631,1936-10-01
2.2,1936-11-01
-1.864,1936-12-01
-4.735,1937-01-01
-2.996,1937-02-01
1.189,1937-03-01
7.357,1937-04-01
14.331,1937-05-01
18.913,1937-06-01
21.769,1937-07-01
21.466,1937-08-01
16.789,1937-09-01
10.057,1937-10-01
2.892,1937-11-01
-2.263,1937-12-01
-3.17,1938-01-01
-1.004,1938-02-01
4.371,1938-03-01
8.798,1938-04-01
13.666,1938-05-01
18.718,1938-06-01
21.359,1938-07-01
21.178,1938-08-01
17.154,1938-09-01
11.421,1938-10-01
2.428,1938-11-01
-1.257,1938-12-01
-2.23,1939-01-01
-3.239,1939-02-01
2.718,1939-03-01
8.533,1939-04-01
14.744,1939-05-01
18.855,1939-06-01
21.899,1939-07-01
20.505,1939-08-01
17.243,1939-09-01
9.731,1939-10-01
2.467,1939-11-01
0.464,1939-12-01
-5.919,1940-01-01
-1.286,1940-02-01
2.796,1940-03-01
8.62,1940-04-01
14.397,1940-05-01
19.261,1940-06-01
21.706,1940-07-01
20.543,1940-08-01
16.534,1940-09-01
10.899,1940-10-01
1.982,1940-11-01
-0.367,1940-12-01
-2.843,1941-01-01
-0.97,1941-02-01
1.771,1941-03-01
8.935,1941-04-01
14.813,1941-05-01
18.519,1941-06-01
21.365,1941-07-01
20.621,1941-08-01
16.094,1941-09-01
10.169,1941-10-01
3.213,1941-11-01
-0.494,1941-12-01
-2.619,1942-01-01
-2.024,1942-02-01
2.471,1942-03-01
9.382,1942-04-01
13.506,1942-05-01
18.511,1942-06-01
21.558,1942-07-01
20.35,1942-08-01
15.956,1942-09-01
10.116,1942-10-01
3.016,1942-11-01
-3.191,1942-12-01
-4.731,1943-01-01
-0.014,1943-02-01
1.363,1943-03-01
9.023,1943-04-01
13.801,1943-05-01
19.049,1943-06-01
21.65,1943-07-01
20.979,1943-08-01
15.873,1943-09-01
9.847,1943-10-01
3.128,1943-11-01
-1.926,1943-12-01
-2.591,1944-01-01
-0.498,1944-02-01
1.179,1944-03-01
6.996,1944-04-01
14.652,1944-05-01
18.735,1944-06-01
21.05,1944-07-01
20.369,1944-08-01
16.327,1944-09-01
10.576,1944-10-01
2.756,1944-11-01
-2.773,1944-12-01
-2.536,1945-01-01
-0.561,1945-02-01
4.299,1945-03-01
7.524,1945-04-01
12.544,1945-05-01
17.245,1945-06-01
20.995,1945-07-01
20.288,1945-08-01
16.202,1945-09-01
9.761,1945-10-01
2.164,1945-11-01
-3.87,1945-12-01
-2.595,1946-01-01
-1.155,1946-02-01
4.467,1946-03-01
9.509,1946-04-01
13.162,1946-05-01
18.725,1946-06-01
21.57,1946-07-01
19.84,1946-08-01
15.951,1946-09-01
9.675,1946-10-01
2.596,1946-11-01
-1.59,1946-12-01
-3.823,1947-01-01
-2.494,1947-02-01
1.486,1947-03-01
8.109,1947-04-01
13.871,1947-05-01
17.784,1947-06-01
21.107,1947-07-01
21.168,1947-08-01
16.835,1947-09-01
11.853,1947-10-01
1.711,1947-11-01
-1.574,1947-12-01
-4.414,1948-01-01
-2.777,1948-02-01
1.141,1948-03-01
9.114,1948-04-01
13.695,1948-05-01
18.81,1948-06-01
21.058,1948-07-01
20.155,1948-08-01
16.484,1948-09-01
9.214,1948-10-01
2.258,1948-11-01
-2.958,1948-12-01
-5.259,1949-01-01
-2.958,1949-02-01
3.084,1949-03-01
8.044,1949-04-01
14.183,1949-05-01
18.612,1949-06-01
21.593,1949-07-01
20.481,1949-08-01
15.998,1949-09-01
9.96,1949-10-01
5.215,1949-11-01
-2.296,1949-12-01
-2.893,1950-01-01
-1.757,1950-02-01
1.993,1950-03-01
7.1,1950-04-01
13.451,1950-05-01
18.408,1950-06-01
20.4,1950-07-01
19.723,1950-08-01
15.744,1950-09-01
11.473,1950-10-01
2.212,1950-11-01
-1.977,1950-12-01
-4.354,1951-01-01
-1.513,1951-02-01
0.568,1951-03-01
7.841,1951-04-01
14.296,1951-05-01
17.843,1951-06-01
21.501,1951-07-01
20.488,1951-08-01
15.979,1951-09-01
9.58,1951-10-01
1.759,1951-11-01
-2.989,1951-12-01
-3.232,1952-01-01
-0.923,1952-02-01
0.877,1952-03-01
8.128,1952-04-01
13.561,1952-05-01
19.656,1952-06-01
21.589,1952-07-01
20.744,1952-08-01
16.57,1952-09-01
9.56,1952-10-01
2.956,1952-11-01
-1.733,1952-12-01
-1.337,1953-01-01
-0.558,1953-02-01
3.417,1953-03-01
7.45,1953-04-01
13.599,1953-05-01
19.755,1953-06-01
21.797,1953-07-01
20.485,1953-08-01
16.901,1953-09-01
10.635,1953-10-01
3.907,1953-11-01
-1.686,1953-12-01
-3.65,1954-01-01
1.01,1954-02-01
1.906,1954-03-01
9.447,1954-04-01
13.256,1954-05-01
18.885,1954-06-01
22.183,1954-07-01
20.645,1954-08-01
17.032,1954-09-01
10.369,1954-10-01
4.47,1954-11-01
-2.626,1954-12-01
-3.365,1955-01-01
-3.522,1955-02-01
1.936,1955-03-01
8.49,1955-04-01
14.205,1955-05-01
17.528,1955-06-01
21.839,1955-07-01
21.113,1955-08-01
16.674,1955-09-01
9.933,1955-10-01
0.45,1955-11-01
-3.075,1955-12-01
-3.87,1956-01-01
-2.963,1956-02-01
2.105,1956-03-01
7.339,1956-04-01
14.63,1956-05-01
19.444,1956-06-01
21.202,1956-07-01
20.219,1956-08-01
16.276,1956-09-01
10.165,1956-10-01
1.466,1956-11-01
-1.614,1956-12-01
-4.243,1957-01-01
0.238,1957-02-01
2.913,1957-03-01
8.403,1957-04-01
13.753,1957-05-01
19.162,1957-06-01
21.762,1957-07-01
20.603,1957-08-01
16.008,1957-09-01
9.039,1957-10-01
2.819,1957-11-01
-0.941,1957-12-01
-2.776,1958-01-01
-2.256,1958-02-01
1.449,1958-03-01
8.144,1958-04-01
14.859,1958-05-01
18.729,1958-06-01
21.098,1958-07-01
21.135,1958-08-01
16.522,1958-09-01
9.655,1958-10-01
3.436,1958-11-01
-2.353,1958-12-01
-4.273,1959-01-01
-1.378,1959-02-01
1.606,1959-03-01
8.127,1959-04-01
14.24,1959-05-01
19.573,1959-06-01
21.11,1959-07-01
21.001,1959-08-01
16.171,1959-09-01
9.344,1959-10-01
1.602,1959-11-01
-1.219,1959-12-01
-3.791,1960-01-01
-2.488,1960-02-01
-0.038,1960-03-01
8.383,1960-04-01
13.757,1960-05-01
18.864,1960-06-01
21.568,1960-07-01
20.487,1960-08-01
16.786,1960-09-01
10.089,1960-10-01
3.061,1960-11-01
-2.371,1960-12-01
-3.139,1961-01-01
-0.421,1961-02-01
2.9,1961-03-01
6.758,1961-04-01
13.495,1961-05-01
19.164,1961-06-01
21.153,1961-07-01
20.716,1961-08-01
15.695,1961-09-01
9.336,1961-10-01
2.056,1961-11-01
-4.009,1961-12-01
-4.849,1962-01-01
-0.311,1962-02-01
0.975,1962-03-01
8.484,1962-04-01
14.61,1962-05-01
18.445,1962-06-01
20.931,1962-07-01
20.693,1962-08-01
15.776,1962-09-01
10.906,1962-10-01
3.652,1962-11-01
-1.834,1962-12-01
-5.482,1963-01-01
-1.122,1963-02-01
3.586,1963-03-01
8.493,1963-04-01
14.458,1963-05-01
18.599,1963-06-01
21.405,1963-07-01
20.43,1963-08-01
17.133,1963-09-01
12.124,1963-10-01
3.085,1963-11-01
-3.749,1963-12-01
-3.196,1964-01-01
-2.786,1964-02-01
0.683,1964-03-01
7.849,1964-04-01
13.926,1964-05-01
18.574,1964-06-01
21.909,1964-07-01
19.864,1964-08-01
15.84,1964-09-01
9.826,1964-10-01
3.129,1964-11-01
-3.718,1964-12-01
-3.194,1965-01-01
-3.053,1965-02-01
0.886,1965-03-01
8.701,1965-04-01
13.778,1965-05-01
17.768,1965-06-01
20.889,1965-07-01
19.91,1965-08-01
15.114,1965-09-01
9.579,1965-10-01
4.542,1965-11-01
-1.148,1965-12-01
-5.76,1966-01-01
-2.835,1966-02-01
2.514,1966-03-01
7.417,1966-04-01
13.581,1966-05-01
18.61,1966-06-01
22.124,1966-07-01
19.87,1966-08-01
16.296,1966-09-01
8.996,1966-10-01
3.601,1966-11-01
-2.618,1966-12-01
-2.269,1967-01-01
-2.063,1967-02-01
4.049,1967-03-01
8.471,1967-04-01
12.777,1967-05-01
18.446,1967-06-01
20.935,1967-07-01
20.188,1967-08-01
15.993,1967-09-01
9.599,1967-10-01
3.057,1967-11-01
-2.359,1967-12-01
-4.093,1968-01-01
-2.287,1968-02-01
3.935,1968-03-01
7.783,1968-04-01
12.994,1968-05-01
18.754,1968-06-01
21.389,1968-07-01
20.077,1968-08-01
15.702,1968-09-01
9.857,1968-10-01
2.595,1968-11-01
-4.067,1968-12-01
-4.523,1969-01-01
-2.224,1969-02-01
0.337,1969-03-01
9.306,1969-04-01
14.758,1969-05-01
18.272,1969-06-01
21.605,1969-07-01
20.625,1969-08-01
16.803,1969-09-01
8.888,1969-10-01
2.448,1969-11-01
-1.045,1969-12-01
-5.642,1970-01-01
-0.253,1970-02-01
1.783,1970-03-01
7.389,1970-04-01
14.433,1970-05-01
18.803,1970-06-01
21.56,1970-07-01
21.043,1970-08-01
15.814,1970-09-01
8.286,1970-10-01
2.969,1970-11-01
-2.109,1970-12-01
-5.185,1971-01-01
-2.323,1971-02-01
1.028,1971-03-01
7.412,1971-04-01
12.763,1971-05-01
19.337,1971-06-01
20.903,1971-07-01
20.418,1971-08-01
16.014,1971-09-01
10.097,1971-10-01
2.545,1971-11-01
-1.699,1971-12-01
-4.279,1972-01-01
-2.286,1972-02-01
2.838,1972-03-01
7.358,1972-04-01
14.0,1972-05-01
18.57,1972-06-01
21.074,1972-07-01
20.579,1972-08-01
15.962,1972-09-01
9.1,1972-10-01
1.678,1972-11-01
-3.457,1972-12-01
-4.54,1973-01-01
-1.62,1973-02-01
3.725,1973-03-01
7.218,1973-04-01
13.492,1973-05-01
18.945,1973-06-01
21.242,1973-07-01
20.62,1973-08-01
16.186,1973-09-01
10.539,1973-10-01
3.031,1973-11-01
-1.622,1973-12-01
-3.583,1974-01-01
-2.291,1974-02-01
3.758,1974-03-01
8.402,1974-04-01
14.143,1974-05-01
18.66,1974-06-01
21.704,1974-07-01
19.923,1974-08-01
15.458,1974-09-01
9.32,1974-10-01
2.773,1974-11-01
-2.476,1974-12-01
-3.216,1975-01-01
-2.34,1975-02-01
1.44,1975-03-01
5.968,1975-04-01
13.956,1975-05-01
18.198,1975-06-01
21.53,1975-07-01
20.285,1975-08-01
15.289,1975-09-01
9.844,1975-10-01
2.429,1975-11-01
-2.211,1975-12-01
-3.876,1976-01-01
0.256,1976-02-01
2.94,1976-03-01
8.575,1976-04-01
13.308,1976-05-01
18.448,1976-06-01
21.201,1976-07-01
20.131,1976-08-01
16.176,1976-09-01
7.818,1976-10-01
1.913,1976-11-01
-3.075,1976-12-01
-5.601,1977-01-01
0.271,1977-02-01
2.918,1977-03-01
9.153,1977-04-01
14.556,1977-05-01
19.741,1977-06-01
22.083,1977-07-01
20.909,1977-08-01
17.025,1977-09-01
9.815,1977-10-01
2.694,1977-11-01
-2.326,1977-12-01
-4.646,1978-01-01
-3.857,1978-02-01
2.819,1978-03-01
8.736,1978-04-01
13.89,1978-05-01
18.872,1978-06-01
21.733,1978-07-01
20.653,1978-08-01
17.028,1978-09-01
9.73,1978-10-01
3.186,1978-11-01
-3.127,1978-12-01
-6.62,1979-01-01
-5.276,1979-02-01
3.175,1979-03-01
7.974,1979-04-01
13.758,1979-05-01
18.514,1979-06-01
21.439,1979-07-01
20.371,1979-08-01
17.086,1979-09-01
10.821,1979-10-01
2.972,1979-11-01
-1.355,1979-12-01
-3.517,1980-01-01
-1.325,1980-02-01
2.073,1980-03-01
8.601,1980-04-01
14.167,1980-05-01
18.939,1980-06-01
22.544,1980-07-01
20.776,1980-08-01
16.791,1980-09-01
9.348,1980-10-01
3.42,1980-11-01
-2.191,1980-12-01
-0.996,1981-01-01
0.022,1981-02-01
4.221,1981-03-01
10.178,1981-04-01
13.88,1981-05-01
19.467,1981-06-01
21.562,1981-07-01
20.495,1981-08-01
16.223,1981-09-01
9.072,1981-10-01
4.344,1981-11-01
-1.81,1981-12-01
-5.793,1982-01-01
-2.141,1982-02-01
3.048,1982-03-01
6.736,1982-04-01
14.001,1982-05-01
17.84,1982-06-01
21.383,1982-07-01
20.56,1982-08-01
16.061,1982-09-01
8.802,1982-10-01
2.43,1982-11-01
-0.453,1982-12-01
-2.596,1983-01-01
0.026,1983-02-01
3.227,1983-03-01
6.625,1983-04-01
13.011,1983-05-01
18.284,1983-06-01
21.787,1983-07-01
21.763,1983-08-01
16.346,1983-09-01
9.854,1983-10-01
3.759,1983-11-01
-5.138,1983-12-01
-4.207,1984-01-01
-1.015,1984-02-01
2.553,1984-03-01
7.175,1984-04-01
13.769,1984-05-01
19.035,1984-06-01
21.264,1984-07-01
20.886,1984-08-01
15.677,1984-09-01
9.514,1984-10-01
2.373,1984-11-01
-1.29,1984-12-01
-4.019,1985-01-01
-3.455,1985-02-01
3.677,1985-03-01
8.709,1985-04-01
14.656,1985-05-01
18.462,1985-06-01
21.758,1985-07-01
20.02,1985-08-01
15.271,1985-09-01
9.435,1985-10-01
1.545,1985-11-01
-3.015,1985-12-01
-1.274,1986-01-01
-0.175,1986-02-01
4.471,1986-03-01
8.394,1986-04-01
14.245,1986-05-01
19.789,1986-06-01
21.544,1986-07-01
20.188,1986-08-01
15.92,1986-09-01
9.691,1986-10-01
2.504,1986-11-01
-0.583,1986-12-01
-2.525,1987-01-01
0.257,1987-02-01
3.266,1987-03-01
9.16,1987-04-01
15.258,1987-05-01
19.63,1987-06-01
21.479,1987-07-01
20.587,1987-08-01
16.371,1987-09-01
9.653,1987-10-01
3.835,1987-11-01
-1.433,1987-12-01
-4.263,1988-01-01
-1.361,1988-02-01
3.252,1988-03-01
8.686,1988-04-01
14.642,1988-05-01
20.021,1988-06-01
22.243,1988-07-01
21.295,1988-08-01
16.161,1988-09-01
9.22,1988-10-01
2.909,1988-11-01
-1.501,1988-12-01
-3.103,1989-01-01
-2.817,1989-02-01
3.12,1989-03-01
9.439,1989-04-01
14.031,1989-05-01
18.698,1989-06-01
21.974,1989-07-01
20.469,1989-08-01
16.236,1989-09-01
9.901,1989-10-01
2.597,1989-11-01
-4.068,1989-12-01
-1.123,1990-01-01
-1.747,1990-02-01
4.465,1990-03-01
9.38,1990-04-01
13.772,1990-05-01
19.78,1990-06-01
21.605,1990-07-01
20.857,1990-08-01
17.457,1990-09-01
9.592,1990-10-01
3.622,1990-11-01
-3.401,1990-12-01
-3.859,1991-01-01
1.043,1991-02-01
3.496,1991-03-01
9.144,1991-04-01
15.076,1991-05-01
19.335,1991-06-01
21.616,1991-07-01
20.866,1991-08-01
16.607,1991-09-01
10.154,1991-10-01
1.478,1991-11-01
-1.032,1991-12-01
-1.739,1992-01-01
0.662,1992-02-01
4.227,1992-03-01
8.729,1992-04-01
14.029,1992-05-01
18.477,1992-06-01
20.595,1992-07-01
19.492,1992-08-01
15.458,1992-09-01
9.527,1992-10-01
2.125,1992-11-01
-2.906,1992-12-01
-3.498,1993-01-01
-2.381,1993-02-01
3.195,1993-03-01
8.246,1993-04-01
14.63,1993-05-01
18.459,1993-06-01
21.254,1993-07-01
20.486,1993-08-01
15.534,1993-09-01
9.591,1993-10-01
1.893,1993-11-01
-1.002,1993-12-01
-3.729,1994-01-01
-2.622,1994-02-01
3.743,1994-03-01
9.035,1994-04-01
14.413,1994-05-01
19.964,1994-06-01
21.694,1994-07-01
20.807,1994-08-01
16.567,1994-09-01
9.572,1994-10-01
2.7,1994-11-01
-0.9,1994-12-01
-2.139,1995-01-01
0.257,1995-02-01
3.055,1995-03-01
7.975,1995-04-01
13.717,1995-05-01
18.469,1995-06-01
21.632,1995-07-01
21.586,1995-08-01
16.739,1995-09-01
10.03,1995-10-01
2.613,1995-11-01
-1.962,1995-12-01
-4.316,1996-01-01
-0.887,1996-02-01
2.021,1996-03-01
7.975,1996-04-01
14.586,1996-05-01
19.513,1996-06-01
21.636,1996-07-01
20.497,1996-08-01
15.429,1996-09-01
8.822,1996-10-01
1.809,1996-11-01
-2.033,1996-12-01
-4.012,1997-01-01
0.219,1997-02-01
3.757,1997-03-01
7.08,1997-04-01
13.906,1997-05-01
19.042,1997-06-01
21.597,1997-07-01
20.642,1997-08-01
17.458,1997-09-01
9.233,1997-10-01
2.947,1997-11-01
-1.794,1997-12-01
-1.69,1998-01-01
1.0,1998-02-01
3.317,1998-03-01
8.865,1998-04-01
15.193,1998-05-01
18.771,1998-06-01
22.626,1998-07-01
21.299,1998-08-01
18.384,1998-09-01
10.435,1998-10-01
4.521,1998-11-01
-1.027,1998-12-01
-2.55,1999-01-01
0.188,1999-02-01
2.976,1999-03-01
8.379,1999-04-01
13.885,1999-05-01
18.912,1999-06-01
21.923,1999-07-01
21.085,1999-08-01
16.269,1999-09-01
9.818,1999-10-01
5.34,1999-11-01
-1.421,1999-12-01
-2.338,2000-01-01
2.005,2000-02-01
5.146,2000-03-01
8.929,2000-04-01
15.085,2000-05-01
19.294,2000-06-01
21.605,2000-07-01
21.263,2000-08-01
16.525,2000-09-01
10.134,2000-10-01
1.608,2000-11-01
-3.459,2000-12-01
-2.052,2001-01-01
-0.73,2001-02-01
2.606,2001-03-01
9.274,2001-04-01
14.728,2001-05-01
19.357,2001-06-01
21.907,2001-07-01
21.653,2001-08-01
16.925,2001-09-01
9.586,2001-10-01
5.233,2001-11-01
-1.06,2001-12-01
-1.166,2002-01-01
-0.223,2002-02-01
2.08,2002-03-01
9.211,2002-04-01
13.908,2002-05-01
20.052,2002-06-01
22.675,2002-07-01
20.901,2002-08-01
17.518,2002-09-01
9.288,2002-10-01
3.919,2002-11-01
-0.369,2002-12-01
-1.82,2003-01-01
-1.26,2003-02-01
3.438,2003-03-01
9.014,2003-04-01
14.443,2003-05-01
18.871,2003-06-01
22.499,2003-07-01
21.833,2003-08-01
16.299,2003-09-01
11.466,2003-10-01
3.35,2003-11-01
-1.072,2003-12-01
-3.841,2004-01-01
-1.427,2004-02-01
5.178,2004-03-01
9.388,2004-04-01
15.247,2004-05-01
19.228,2004-06-01
21.663,2004-07-01
20.175,2004-08-01
16.468,2004-09-01
10.67,2004-10-01
4.191,2004-11-01
-0.93,2004-12-01
-1.884,2005-01-01
0.408,2005-02-01
3.548,2005-03-01
8.797,2005-04-01
14.204,2005-05-01
19.511,2005-06-01
22.478,2005-07-01
21.353,2005-08-01
17.73,2005-09-01
10.489,2005-10-01
3.65,2005-11-01
-1.572,2005-12-01
-0.287,2006-01-01
-0.574,2006-02-01
2.794,2006-03-01
9.85,2006-04-01
15.155,2006-05-01
19.933,2006-06-01
22.911,2006-07-01
21.079,2006-08-01
15.992,2006-09-01
9.608,2006-10-01
3.4,2006-11-01
-0.167,2006-12-01
-2.959,2007-01-01
-2.24,2007-02-01
4.446,2007-03-01
8.476,2007-04-01
15.101,2007-05-01
19.705,2007-06-01
22.352,2007-07-01
22.118,2007-08-01
17.365,2007-09-01
10.932,2007-10-01
4.502,2007-11-01
-1.748,2007-12-01
-3.883,2008-01-01
-1.586,2008-02-01
2.828,2008-03-01
7.902,2008-04-01
13.723,2008-05-01
19.381,2008-06-01
21.69,2008-07-01
20.543,2008-08-01
16.567,2008-09-01
9.164,2008-10-01
3.62,2008-11-01
-2.532,2008-12-01
-3.569,2009-01-01
-0.31,2009-02-01
2.833,2009-03-01
8.172,2009-04-01
14.884,2009-05-01
18.962,2009-06-01
21.463,2009-07-01
20.436,2009-08-01
17.167,2009-09-01
8.534,2009-10-01
4.251,2009-11-01
-3.178,2009-12-01
-3.61,2010-01-01
-2.105,2010-02-01
3.436,2010-03-01
9.55,2010-04-01
14.174,2010-05-01
19.885,2010-06-01
22.078,2010-07-01
21.703,2010-08-01
17.384,2010-09-01
10.913,2010-10-01
3.601,2010-11-01
-2.942,2010-12-01
-3.507,2011-01-01
-1.881,2011-02-01
3.462,2011-03-01
8.582,2011-04-01
13.759,2011-05-01
19.578,2011-06-01
22.722,2011-07-01
21.915,2011-08-01
17.148,2011-09-01
10.49,2011-10-01
2.966,2011-11-01
-0.635,2011-12-01
-2.268,2012-01-01
0.582,2012-02-01
6.024,2012-03-01
10.196,2012-04-01
15.422,2012-05-01
19.954,2012-06-01
23.008,2012-07-01
21.422,2012-08-01
17.036,2012-09-01
9.688,2012-10-01
3.33,2012-11-01
-1.261,2012-12-01
-2.155,2013-01-01
-1.216,2013-02-01
2.289,2013-03-01
6.97,2013-04-01
14.073,2013-05-01
20.198,2013-06-01
22.074,2013-07-01
21.168,2013-08-01
18.273,2013-09-01
