AverageTemperature,date
13.246,2010-06-01
16.893,2010-07-01
13.724,2010-08-01
6.442,2010-09-01
-2.853,2010-10-01
-12.433,2010-11-01
-23.994,2010-12-01
-23.954,2011-01-01
-23.602,2011-02-01
-11.214,2011-03-01
-1.661,2011-04-01
6.095,2011-05-01
13.688,2011-06-01
16.359,2011-07-01
13.245,2011-08-01
6.729,2011-09-01
-1.366,2011-10-01
-15.168,2011-11-01
-19.97,2011-12-01
-24.229,2012-01-01
-22.502,2012-02-01
-15.098,2012-03-01
-2.503,2012-04-01
6.594,2012-05-01
14.441,2012-06-01
16.741,2012-07-01
13.014,2012-08-01
7.769,2012-09-01
-2.708,2012-10-01
-13.9,2012-11-01
-24.44,2012-12-01
-25.53,2013-01-01
-22.429,2013-02-01
-16.67,2013-03-01
-2.986,2013-04-01
6.313,2013-05-01
13.327,2013-06-01
16.051,2013-07-01
13.819,2013-08-01
13.819,2013-09-01
